Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term
100,3,1,Glim,1400000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,3,,,,
215,3,4,Smoha,5375000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,5,0.0,,2024,Finished
68,1,1,Borg al-Arab,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Duplex,3,1.0,,soon,Finished
135,3,1,Kabbary,780000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
75,2,1,Awayed,200000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
120,2,1,Laurent,1500000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
100,1,1,Agami,480000,1,0,1,0,1,0,1,0,1,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
65,2,1,Agami,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
80,3,1,Maamoura,200000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,,,Semi Finished
130,2,2,Miami,2300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,
90,2,1,Nakheel,280000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished
120,2,1,Nakheel,440000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished
179,3,2,Maamoura,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
120,2,1,Nakheel,280000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Apartment,1,0.0,,Ready,Finished
140,2,2,Nakheel,360000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Apartment,1,0.0,,Ready,Finished
150,3,2,Nakheel,520000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Apartment,2,0.0,,Ready,Finished
110,2,1,Nakheel,255000,1,1,1,1,0,1,0,1,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
190,2,1,Nakheel,235000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Duplex,5,0.0,,Ready,Finished
100,2,1,Agami,335000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,soon,Finished
120,3,1,Agami,350000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,
90,2,1,Al Hadrah,300000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,,,
440,5,3,Gomrok,3500000,0,1,1,1,0,1,0,0,0,1,1,1,0,0,Duplex,,0.0,,,
105,2,1,Agami,225000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,2022,Finished
250,4,2,Nakheel,520000,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Duplex,5,0.0,,Ready,Finished
70,2,1,Sidi Beshr,350000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,,0.0,,,Finished
140,3,2,Laurent,3500000,1,0,1,1,1,1,0,1,0,0,0,1,0,0,Apartment,9,,,Ready,Finished
90,2,1,Nakheel,215000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,1,0.0,,,
240,2,2,Nakheel,425000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Duplex,5,1.0,,Ready,Finished
90,2,1,Nakheel,240000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,3,0.0,,,
130,3,1,Nakheel,530000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,4,0.0,,,
218,3,3,Camp Caesar,4700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Semi Finished
120,2,1,Nakheel,380000,1,1,1,1,1,1,1,1,1,1,0,1,0,1,Apartment,2,0.0,,Ready,Finished
160,2,1,Nakheel,360000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,,,,Finished
115,3,1,Moharam Bik,850000,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,Sama,soon,Finished
210,3,2,Laurent,2600000,1,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,7,,,Ready,Finished
120,3,2,Nakheel,380000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
140,4,2,Laurent,1350000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,3,0.0,,Ready,Finished
120,3,1,Sidi Beshr,770000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,,Finished
145,3,2,Smoha,1650000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,0.0,,Ready,Finished
160,3,3,Glim,1850000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,4,0.0,,Ready,Finished
140,4,1,Sidi Beshr,1100000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,,Finished
100,2,1,Maamoura,400000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
110,3,1,Agami,4750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,,Finished
151,3,3,Roushdy,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,1.0,,Ready,
100,2,1,Maamoura,400000,0,1,1,1,0,1,1,0,0,0,0,0,0,0,Apartment,4,,,,Finished
131,3,1,Seyouf,680000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
120,3,2,Smoha,1500000,0,1,0,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,,,Ready,Finished
111,3,1,Asafra,970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,,,Ready,Finished
92,2,1,Wardian,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,,,Ready,Finished
125,2,1,Agami,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,Ready,
150,3,2,Zezenia,1200000,0,0,1,1,1,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
65,2,1,Asafra,265000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,
80,2,1,Bahray - Anfoshy,550000,1,1,0,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,,Finished
100,2,1,Agami,440000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,,Finished
135,3,1,Sidi Beshr,875000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,,0.0,,Ready,Finished
85,2,1,Attarin,390000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
90,2,1,Nakheel,225000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,Nakheel,Ready,Finished
75,2,1,Awayed,200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,,,Ready,
65,1,1,Asafra,350000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,,,Finished
165,3,2,Sporting,2000000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,,soon,Finished
90,2,1,Sidi Beshr,700000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,
135,3,1,Agami,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,1.0,,Ready,Finished
115,3,1,Miami,650000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,6,0.0,,Ready,Finished
105,3,2,Miami,1200000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,0.0,,soon,Finished
85,2,1,Miami,200000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,7,1.0,,Ready,Finished
115,2,1,Agami,6500000,0,1,0,0,1,1,1,0,0,0,0,0,0,0,Apartment,6,,,soon,
90,2,1,Agami,350000,0,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,,,Finished
90,2,1,Agami,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,
105,3,1,Smoha,1100000,1,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
120,2,2,Sidi Beshr,1300000,1,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,10,0.0,,Ready,Finished
95,3,1,Awayed,340000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
110,3,1,Agami,235000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
90,3,1,Mandara,240000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,,soon,Finished
115,2,1,Miami,1000000,0,0,1,1,0,0,1,1,1,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
100,4,1,Nakheel,220000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Duplex,5,0.0,,Ready,Finished
100,2,1,Nakheel,240000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,2,0.0,,,
90,2,1,Nakheel,235000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,1,0.0,,,
134,3,2,Smoha,1600000,1,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,3,0.0,,Ready,Finished
110,1,1,Sidi Beshr,670000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,soon,Finished
90,3,1,Asafra,330000,0,0,1,0,1,1,1,0,0,0,0,0,0,0,Apartment,8,,,soon,Finished
110,2,1,Seyouf,650000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
120,3,2,Borg al-Arab,370000,0,0,1,1,1,1,1,1,0,0,0,1,0,1,Apartment,3,,,Ready,Semi Finished
55,2,1,Abu Qir,330000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
160,5,2,Smoha,1850000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,3,0.0,,soon,Finished
100,2,1,Agami,240000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
135,3,1,Sidi Gaber,1700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
100,2,1,Smoha,780000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
90,2,1,Nakheel,320000,0,1,1,1,0,1,0,1,0,0,0,0,0,0,Duplex,5,0.0,,,Finished
160,3,3,Laurent,2000000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
60,2,1,Fleming,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
155,3,2,Miami,4000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,Finished
179,3,2,Smoha,2953500,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,,Murooj,,Finished
169,3,2,Smoha,2999750,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,Murooj,,Finished
169,3,2,Smoha,2957500,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Murooj,,Finished
135,3,1,Mandara,450000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
80,3,1,Attarin,400000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,,soon,Semi Finished
180,3,2,Mandara,1100000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,1.0,,Ready,Finished
400,4,4,Laurent,4000000,1,1,1,1,1,1,1,1,1,1,0,1,1,0,Duplex,10+,1.0,,Ready,Finished
163,3,2,Smoha,2720000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Murooj,,Finished
155,3,2,Agami,2403000,0,1,1,1,1,1,1,1,0,0,1,0,0,1,Apartment,4,0.0,,2024,Semi Finished
140,3,1,Cleopatra,16000000,1,0,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,10+,1.0,,Ready,Finished
100,2,1,Moharam Bik,850000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,,,,
140,2,2,Maamoura,18000000,1,0,1,1,1,0,1,0,1,0,0,0,0,0,Apartment,3,1.0,,Ready,Finished
135,3,1,Sidi Beshr,1350000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,2,0.0,,,Finished
50,2,1,Sidi Beshr,320000,1,0,1,1,1,1,1,0,1,0,0,0,0,0,Apartment,7,1.0,,Ready,Finished
135,4,1,Agami,400000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,,,,
65,2,1,Smoha,400000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,,,soon,Semi Finished
160,3,2,Smoha,2720000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Murooj,,Finished
157,3,3,Borg al-Arab,3000000,1,1,1,1,0,0,1,1,0,0,0,1,0,1,Apartment,2,0.0,,,
135,3,2,Moharam Bik,600000,0,0,1,1,1,0,0,0,0,1,0,0,0,0,Apartment,3,0.0,,Ready,Finished
150,3,2,Smoha,2850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,2024,
152,2,2,Moharam Bik,3535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,,,,2023,Finished
100,3,1,Sidi Beshr,675000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,VGK,Ready,Finished
85,3,1,Moharam Bik,380000,1,1,1,1,1,1,0,1,0,0,0,1,0,0,Apartment,2,0.0,,Ready,Finished
170,3,2,Bolkly,1950000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
200,3,2,Roushdy,2600000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
110,3,1,Al Hadrah,370000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
315,5,3,Kafr Abdo,3650000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,,
179,3,2,Smoha,2953500,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,10+,0.0,Murooj,,Finished
113,2,1,Seyouf,950000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,8,,,Ready,Finished
155,2,2,Roushdy,1500000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,,,,
121,2,1,Smoha,18150000,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,4,0.0,,2023,Finished
120,3,1,Fleming,880000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
250,5,3,Sporting,4500000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,,,,
230,4,1,Smoha,3500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,,
135,3,1,Sidi Beshr,1600000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
96,2,1,Asafra,360000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,,Finished
250,3,3,Roushdy,3400000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,,,Finished
158,3,2,Azarita,3550000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,,
320,4,3,Smoha,2500000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
117,3,1,Roushdy,1800000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,
122,2,1,Smoha,2562000,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,3,0.0,Skyline,2024,Finished
115,3,1,Moharam Bik,950000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10,0.0,Amorada,2022,Finished
100,2,1,Smoha,1200000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,,,,
100,2,1,Kafr Abdo,1350000,0,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,5,0.0,,,Finished
125,3,1,Sidi Beshr,1050000,1,1,1,1,0,1,1,0,1,0,0,0,0,0,Apartment,10+,0.0,,,Finished
300,4,3,Laurent,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
100,2,1,Asafra,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,,,Ready,Finished
66,1,1,Moharam Bik,1906000,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Studio,4,0.0,,2024,Not Finished
191,3,3,Glim,2700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,,Finished
300,3,3,Smoha,3600000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,,1.0,,,
139,3,2,Smoha,1350000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,6,,,Ready,Finished
177,3,2,Moharam Bik,3500000,0,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,4,0.0,,2023,Finished
105,2,2,Agami,350000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,1.0,,Ready,Finished
135,3,2,Stanley,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,,
110,3,1,Sidi Beshr,900000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
138,3,2,Sporting,1900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,,,,
100,3,1,Manshiyya,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,,
135,3,2,Agami,850000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,10,,,Ready,Finished
80,3,1,Moharam Bik,480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,,
150,3,2,Glim,2250000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
195,3,2,Moharam Bik,2000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,,,Ready,
170,3,2,Smoha,3400000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
40,1,1,Smoha,650000,0,0,1,1,0,1,0,1,0,0,0,0,0,0,Apartment,1,,,,Finished
160,3,2,Saba Pasha,2640000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,2,,,2024,
80,2,1,Seyouf,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
186,3,2,Kafr Abdo,2950000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
170,3,2,Smoha,1700000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,,,Ready,Finished
135,4,1,Asafra,380000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,,,
190,3,3,Kafr Abdo,2650000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,5,,,Ready,Finished
156,3,2,Saba Pasha,2310000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
210,3,3,Smoha,3570000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,10+,,,Ready,Finished
180,3,2,Smoha,3240000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,,,Ready,Finished
200,3,2,Glim,3000000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,4,,,Ready,Finished
260,4,4,Laurent,4290000,0,1,1,1,0,0,1,0,0,1,0,0,0,0,Apartment,1,,,Ready,Finished
112,2,1,Nakheel,280000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,1,,,Ready,Finished
150,3,1,Smoha,950000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,,0.0,,Ready,Finished
85,2,1,Awayed,350000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,,soon,Finished
169,3,2,Smoha,3211000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,,,Ready,Finished
242,3,3,Roushdy,4840000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,,,Ready,Finished
135,3,1,Al Ibrahimiyyah,1200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,,
100,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
280,3,2,Smoha,5320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,,,Ready,Finished
130,2,2,Nakheel,420000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
250,4,2,Nakheel,470000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished
192,3,3,Smoha,1750000,1,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,10,0.0,,Ready,Semi Finished
85,2,1,Agami,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,,,,
130,2,1,Sidi Beshr,600000,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Apartment,,0.0,,within 6 months,Finished
100,3,1,Amreya,550000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,,0.0,,Ready,Finished
85,2,1,Sidi Beshr,510000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,,,,
230,3,3,Stanley,2300000,1,0,1,1,1,1,1,0,0,0,0,0,0,1,Apartment,6,0.0,,,Finished
85,2,1,Agami,220000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,,,
165,3,1,Schutz,1200000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,1,0.0,,Ready,Finished
80,2,1,Miami,450000,0,1,1,1,1,1,0,0,0,0,0,0,1,0,Apartment,6,0.0,,Ready,Finished
96,2,1,Al Ibrahimiyyah,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,,
130,2,1,Nakheel,310000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Apartment,4,0.0,,,Finished
200,2,1,Nakheel,230000,1,1,1,1,0,0,0,1,0,1,0,0,0,0,Duplex,5,0.0,,,Finished
180,2,2,Nakheel,430000,0,1,1,1,0,1,1,1,1,1,1,0,0,0,Duplex,6,1.0,,,Finished
230,3,3,Kafr Abdo,3400000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
120,2,1,Nakheel,250000,1,1,1,1,1,1,1,1,0,1,0,0,0,1,Apartment,2,0.0,,Ready,Finished
85,2,1,Nakheel,210000,1,1,1,0,1,0,1,1,1,0,1,1,1,1,Apartment,3,0.0,,Ready,
120,3,1,Nakheel,225000,1,1,0,1,1,1,1,1,0,0,1,0,1,0,Apartment,2,0.0,,Ready,
145,3,1,Seyouf,900000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
110,3,1,Sidi Beshr,375000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,,0.0,,,Finished
93,2,1,Abu Qir,325000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Semi Finished
160,2,2,Fleming,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,
220,2,2,Nakheel,430000,1,1,1,1,0,1,1,1,1,1,1,1,1,1,Duplex,6,1.0,Nakheel,Ready,Finished
125,3,1,Agami,370000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,5,0.0,,,Finished
200,5,2,Agami,700000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
85,2,1,Sidi Gaber,620000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,,Finished
70,2,1,Sidi Gaber,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,Finished
130,3,1,Agami,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
80,2,1,Mandara,365000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
125,3,1,Sidi Beshr,650000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
96,2,1,Miami,360000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,2,1.0,,,Finished
220,3,2,Smoha,2750000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
174,3,2,Smoha,4500000,0,1,1,1,1,1,1,1,0,0,1,0,1,0,Apartment,5,,,Ready,Finished
100,2,1,Awayed,250000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,7,,,,Finished
65,3,1,Amreya,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
325,5,2,Al Ibrahimiyyah,2500000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,,soon,Finished
100,2,1,Sidi Beshr,950000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,5,0.0,,,Finished
130,2,1,Seyouf,850000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
90,3,1,Gomrok,450000,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,,
100,3,1,Miami,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,,Finished
80,2,1,Bolkly,1250000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,,Ready,
75,2,1,Seyouf,380000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
125,3,2,Maamoura,2400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
170,5,2,Sidi Beshr,1100000,1,1,1,1,1,1,0,0,1,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
68,1,1,Sidi Beshr,250000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
120,3,1,Smoha,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,Ready,Finished
75,2,1,Sidi Beshr,550000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
200,4,1,Agami,400000,0,0,1,1,1,0,0,1,0,0,0,0,0,0,Apartment,2,0.0,,2022,Semi Finished
140,3,1,Sidi Beshr,1600000,1,1,1,1,1,1,1,0,1,0,0,0,0,0,Apartment,7,0.0,,soon,
70,2,1,Nakheel,220000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
90,1,1,Agami,220000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,,,Ready,
